neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
250-2-7-RS,142721,10648.2,5232.44,1.44164,70.6122,1.01336,759.003,6.0,21.0,48.0,227.353,364.171,105.37,1.40936,300.091,319.498,9.0,0.950564,328.0,0.461111,56.6113,2364.47
250-2-8-RS,142453,10485.6,5684.93,1.3822,65.2845,1.01538,927.812,5.0,22.0,49.0,255.283,245.391,113.01,1.48426,209.63,254.288,7.0,0.944208,331.0,0.5,60.2461,2116.05
250-2-9-CD,142537,26800.9,13600.9,1.45716,64.0277,1.01217,900.957,6.0,52.0,110.0,258.069,378.97,122.52,1.84532,361.189,403.828,13.0,0.955701,466.0,0.422746,55.5315,4779.62
251-1-1-RS,142800,26744.0,12804.1,1.46631,61.3087,1.01403,1346.01,8.0,49.0,106.0,275.09,607.11,109.76,1.35726,432.345,479.22,13.0,0.947222,1037.0,0.424465,57.443,5943.13
251-1-10-CD,142428,38485.6,16398.1,1.53308,62.5399,1.01398,1195.53,8.0,69.0,146.0,295.859,595.69,120.9,1.45494,484.735,557.908,14.0,0.957642,947.0,0.439301,56.9107,8284.47
251-1-11-CD,142686,20552.6,9116.88,1.57481,63.5613,1.00949,1140.76,8.0,49.0,106.0,225.447,570.13,105.37,1.49432,436.368,466.259,10.0,0.963148,526.0,0.426056,57.15,4437.73
251-1-12-RS,142443,14248.5,5944.81,1.42956,57.0737,1.01008,1043.64,7.0,37.0,81.0,271.071,576.79,111.53,1.06475,450.567,461.769,15.0,0.959555,771.0,0.563921,52.1569,4035.9
251-1-13-RS,142140,8432.29,3258.4,1.29238,67.5663,1.01983,762.207,5.0,30.0,65.0,163.597,278.19,104.92,0.98501,216.851,240.134,9.0,0.940349,509.0,0.504444,64.8545,2529.39
251-1-14-RS,142216,10770.1,4370.36,1.39591,62.032,1.01509,777.989,6.0,42.0,90.0,168.37,432.3,104.73,1.11058,432.907,474.969,12.0,0.95077,621.0,0.506326,61.0724,2952.42
251-1-15-RS,142294,18758.7,6589.39,1.56669,62.5942,1.01442,1050.52,7.0,59.0,125.0,261.025,399.822,126.9,1.01479,417.873,426.432,10.0,0.952229,1123.0,0.360435,56.2072,5680.33
251-1-16-RS,142198,17303.4,6238.88,1.53312,62.4948,1.0129,723.784,6.0,59.0,124.0,300.376,354.528,118.65,1.03653,275.294,298.966,12.0,0.960192,980.0,0.455521,58.4821,5175.37
251-1-17-RS,142493,14904.8,4055.59,1.60562,59.3066,1.01348,567.664,5.0,59.0,123.0,260.469,424.65,107.75,0.870725,310.378,321.845,8.0,0.95294,1007.0,0.38077,50.9861,5354.31
251-1-18-RS,142412,21506.2,7667.4,1.48921,57.9966,1.01168,1268.43,7.0,63.0,133.0,379.511,456.5,117.14,1.00029,422.946,457.77,14.0,0.96083,1363.0,0.560289,52.1478,6555.86
249-2-8-RS,142607,10161.3,6826.27,1.32087,55.8653,1.01413,1380.39,5.0,30.0,65.0,217.169,257.268,122.36,1.45533,188.298,221.481,8.0,0.954539,379.0,0.555691,48.4073,1966.09
249-2-9-RS,142599,7439.18,3224.72,1.40493,74.4764,1.02858,785.66,6.0,22.0,50.0,165.18,239.69,87.53,1.25495,199.843,247.031,5.0,0.90374,325.0,0.498485,57.3455,1802.11
250-1-1-CD,142304,28927.0,15894.7,1.47369,66.1589,1.01327,1198.25,4.0,53.0,110.0,196.665,422.741,133.08,1.85097,292.165,322.793,10.0,0.956308,515.0,0.465294,57.9486,4981.63
250-1-10-CD,142840,12473.2,6139.15,1.47015,60.9041,1.00765,728.866,9.0,24.0,57.0,198.338,250.731,115.16,1.7177,174.73,211.193,5.0,0.965826,274.0,0.492063,53.8297,2322.16
250-1-11-RS,142347,24269.3,17084.3,1.36777,59.7648,1.01203,1181.5,3.0,36.0,75.0,288.019,457.061,127.23,1.52907,392.725,436.236,10.0,0.957817,873.0,0.420899,54.6067,4502.24
250-1-12-RS,142231,19078.4,9694.54,1.45683,61.2476,1.01515,989.514,7.0,46.0,99.0,285.897,305.908,128.44,1.25487,235.507,270.042,7.0,0.942984,987.0,0.47646,54.6577,4466.61
250-1-13-RS,142331,8193.84,3219.36,1.53089,60.3341,1.0137,591.828,7.0,33.0,73.0,184.547,246.303,96.52,1.17,238.694,247.153,9.0,0.956526,421.0,0.404521,58.3746,2120.5
250-1-14-RS,142446,10690.7,5180.03,1.47964,59.0963,1.01713,890.789,10.0,34.0,78.0,203.418,298.55,82.93,1.41756,258.325,266.454,6.0,0.948057,291.0,0.432932,53.6536,2265.43
250-1-16-CD,142617,20728.8,10597.8,1.54398,65.446,1.00991,855.238,7.0,54.0,115.0,297.887,218.735,116.8,1.71633,292.586,297.633,10.0,0.96787,458.0,0.441155,59.0243,3805.9
250-1-17-CD,142743,25631.3,15593.8,1.55218,61.6764,1.01066,1355.7,5.0,41.0,87.0,212.706,402.571,91.7,2.17735,270.163,286.076,12.0,0.967648,298.0,0.369364,51.5688,3802.38
250-1-18-RS,142253,35246.1,17809.9,1.47756,58.9687,1.01441,1538.51,8.0,70.0,148.0,375.29,508.36,109.8,1.37483,508.669,525.656,14.0,0.948089,1453.0,0.469982,53.1532,7605.19
250-1-19-RS,142251,25836.7,13805.5,1.48998,60.0511,1.01304,1428.42,5.0,63.0,131.0,252.232,473.608,94.89,1.39617,532.372,546.748,15.0,0.953276,1160.0,0.439907,53.6866,5461.2
250-1-2-RS,142596,25693.0,16461.0,1.41009,61.9843,1.01494,1750.44,7.0,52.0,111.0,228.793,490.909,115.64,1.61157,410.713,423.014,11.0,0.952291,804.0,0.529693,57.3418,4486.13
250-1-20-RS,142375,36127.2,22400.4,1.51772,59.2145,1.01323,2082.68,8.0,71.0,150.0,294.118,481.48,114.71,1.70839,385.99,398.726,11.0,0.94824,836.0,0.417195,53.1223,6249.8
250-1-3CD,142348,39195.3,26055.6,1.45281,55.927,1.01167,1434.54,7.0,44.0,95.0,256.011,649.26,118.61,2.2275,512.267,524.621,10.0,0.961288,476.0,0.366321,49.4936,5459.85
250-1-4-CD,142508,37477.6,24209.2,1.49784,66.1737,1.01413,1682.09,4.0,45.0,94.0,285.807,575.099,137.66,2.16084,400.159,465.83,11.0,0.949431,464.0,0.54008,59.9382,5508.01
250-1-5-CD,142394,26013.3,14982.8,1.53569,60.6055,1.00919,1466.38,9.0,47.0,103.0,229.419,423.729,109.59,1.97715,294.016,335.399,13.0,0.966004,453.0,0.486464,56.8517,4128.92
250-1-6-CD,142405,39405.8,23640.6,1.46381,58.5246,1.00841,1714.53,6.0,51.0,108.0,262.454,821.719,111.42,2.05233,618.41,629.653,12.0,0.962191,516.0,0.495349,49.7924,6115.65
250-1-7-CD,142397,25205.1,12912.3,1.54044,61.1639,1.0081,933.45,9.0,57.0,123.0,181.09,515.42,114.26,1.76281,506.661,524.76,13.0,0.967554,488.0,0.535294,51.2304,4579.49
