neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
H16-03-001-01-09-01_559391771_m,86955,19505.9,3052.7,2.0,82.99,1.03921,495.819,8.0,74.0,156.0,379.974,679.089,107.55,0.512148,504.203,974.719,11.0,0.860536,9591.0,0.443827,65.2565,12363.4
H16-03-002-01-03-03_559391969_m,86956,25247.0,3952.04,1.90758,79.2993,1.02542,1043.34,7.0,103.0,213.0,644.29,825.68,151.53,0.512296,748.044,888.349,17.0,0.908204,12518.0,0.554852,64.849,15917.6
H16-03-002-01-06-01_549379618_m,86957,22203.5,3772.05,1.58452,76.6638,1.04305,926.928,8.0,89.0,186.0,471.799,890.9,86.5,0.570031,865.601,948.427,13.0,0.872795,10817.0,0.458059,58.8209,12422.1
H16-03-003-01-18-01_556380191_m,86958,12231.6,1521.79,1.99586,90.86,1.03511,443.798,8.0,90.0,188.0,377.477,800.481,102.78,0.344647,600.271,880.351,19.0,0.883379,9500.0,0.561614,80.3949,11201.6
H16-03-003-01-19-02_556380210_m,86959,20219.3,2487.39,1.88098,96.7313,1.0414,899.06,3.0,273.0,549.0,212.228,723.481,66.47,0.428314,653.207,1219.38,47.0,0.878835,12622.0,0.665429,87.2425,15088.1
H17-06-012-14-08-03_680980293_m,102596,4581.89,346.598,2.0,94.2868,1.04741,380.042,3.0,51.0,105.0,423.647,132.647,167.24,0.249897,329.338,545.741,13.0,0.821094,4955.0,0.557175,85.9683,5792.24
H17-06-012-14-08-05_649667451_m,102405,28017.8,2500.6,2.0,79.6485,1.02068,938.463,5.0,154.0,313.0,810.04,972.571,161.87,0.287198,716.434,1304.67,17.0,0.919917,26628.0,0.526492,75.0688,31167.8
H17-06-012-14-08-07_674291002_m,102597,14891.8,1970.32,1.9804,89.3432,1.03009,897.899,5.0,70.0,145.0,666.672,740.977,75.13,0.38365,670.69,959.688,14.0,0.883284,10742.0,0.521611,86.0872,12299.3
H17-06-013-12-03-01_681002938_m,102598,4406.28,468.64,1.98689,79.5367,1.02152,454.929,5.0,27.0,59.0,639.161,654.172,73.86,0.296833,453.937,647.216,8.0,0.920496,4015.0,0.515244,80.6118,4640.57
H17-06-013-12-03-02_676466554_m,102599,19687.5,1905.65,2.0,85.6441,1.01838,805.249,6.0,110.0,226.0,741.449,980.66,105.76,0.304233,942.852,1146.58,15.0,0.92055,17640.0,0.493893,71.5433,20598.9
H17-06-013-12-03-03_681921441_m,102600,16652.9,2050.5,1.97383,83.8693,1.01858,517.722,7.0,130.0,267.0,527.771,606.629,144.11,0.316592,542.697,755.153,17.0,0.923097,13994.0,0.516731,83.9644,16632.4
